period_start,regionid,fuel,perc
2026-07-26T02:30:00Z,7,nuclear,0
2026-07-26T02:30:00Z,7,other,0
2026-07-26T02:30:00Z,7,solar,0
2026-07-26T02:30:00Z,7,wind,43.9
2026-07-26T02:30:00Z,8,biomass,3
2026-07-26T02:30:00Z,8,coal,0
2026-07-26T02:30:00Z,8,gas,4.4
2026-07-26T02:30:00Z,8,hydro,0
2026-07-26T02:30:00Z,8,imports,1.7
2026-07-26T02:30:00Z,8,nuclear,27.1
2026-07-26T02:30:00Z,8,other,0
2026-07-26T02:30:00Z,8,solar,0
2026-07-26T02:30:00Z,8,wind,63.8
2026-07-26T02:30:00Z,9,biomass,21.9
2026-07-26T02:30:00Z,9,coal,0
2026-07-26T02:30:00Z,9,gas,7.3
2026-07-26T02:30:00Z,9,hydro,0
2026-07-26T02:30:00Z,9,imports,3.7
2026-07-26T02:30:00Z,9,nuclear,8.7
2026-07-26T02:30:00Z,9,other,0
2026-07-26T02:30:00Z,9,solar,0
2026-07-26T02:30:00Z,9,wind,58.4
2026-07-26T02:30:00Z,10,biomass,8.7
2026-07-26T02:30:00Z,10,coal,0
2026-07-26T02:30:00Z,10,gas,14.1
2026-07-26T02:30:00Z,10,hydro,0.1
2026-07-26T02:30:00Z,10,imports,12.9
2026-07-26T02:30:00Z,10,nuclear,3
2026-07-26T02:30:00Z,10,other,0
2026-07-26T02:30:00Z,10,solar,0
2026-07-26T02:30:00Z,10,wind,61.3
2026-07-26T02:30:00Z,11,biomass,0
2026-07-26T02:30:00Z,11,coal,0
2026-07-26T02:30:00Z,11,gas,73.9
2026-07-26T02:30:00Z,11,hydro,0
2026-07-26T02:30:00Z,11,imports,0
2026-07-26T02:30:00Z,11,nuclear,0
2026-07-26T02:30:00Z,11,other,0
2026-07-26T02:30:00Z,11,solar,0
2026-07-26T02:30:00Z,11,wind,26.1
2026-07-26T02:30:00Z,12,biomass,3.8
2026-07-26T02:30:00Z,12,coal,0
2026-07-26T02:30:00Z,12,gas,30.6
2026-07-26T02:30:00Z,12,hydro,0.1
2026-07-26T02:30:00Z,12,imports,43.5
2026-07-26T02:30:00Z,12,nuclear,2.8
2026-07-26T02:30:00Z,12,other,0
2026-07-26T02:30:00Z,12,solar,0
2026-07-26T02:30:00Z,12,wind,19.3
2026-07-26T02:30:00Z,13,biomass,2.1
2026-07-26T02:30:00Z,13,coal,0
2026-07-26T02:30:00Z,13,gas,18
2026-07-26T02:30:00Z,13,hydro,0.4
2026-07-26T02:30:00Z,13,imports,56.1
2026-07-26T02:30:00Z,13,nuclear,1
2026-07-26T02:30:00Z,13,other,0
2026-07-26T02:30:00Z,13,solar,0
2026-07-26T02:30:00Z,13,wind,22.5
2026-07-26T02:30:00Z,14,biomass,0
2026-07-26T02:30:00Z,14,coal,0
2026-07-26T02:30:00Z,14,gas,15.6
2026-07-26T02:30:00Z,14,hydro,0.5
2026-07-26T02:30:00Z,14,imports,70.3
2026-07-26T02:30:00Z,14,nuclear,0
2026-07-26T02:30:00Z,14,other,0
2026-07-26T02:30:00Z,14,solar,0
2026-07-26T02:30:00Z,14,wind,13.5
2026-07-26T02:30:00Z,15,biomass,8.2
2026-07-26T02:30:00Z,15,coal,0
2026-07-26T02:30:00Z,15,gas,13.3
2026-07-26T02:30:00Z,15,hydro,0.1
2026-07-26T02:30:00Z,15,imports,18.1
2026-07-26T02:30:00Z,15,nuclear,14.8
2026-07-26T02:30:00Z,15,other,0
2026-07-26T02:30:00Z,15,solar,0
2026-07-26T02:30:00Z,15,wind,45.5
2026-07-26T02:30:00Z,16,biomass,1.7
2026-07-26T02:30:00Z,16,coal,0
2026-07-26T02:30:00Z,16,gas,0
2026-07-26T02:30:00Z,16,hydro,0
2026-07-26T02:30:00Z,16,imports,0
2026-07-26T02:30:00Z,16,nuclear,40.4
2026-07-26T02:30:00Z,16,other,0
2026-07-26T02:30:00Z,16,solar,0
2026-07-26T02:30:00Z,16,wind,58
2026-07-26T02:30:00Z,17,biomass,0.5
2026-07-26T02:30:00Z,17,coal,0
2026-07-26T02:30:00Z,17,gas,20.9
2026-07-26T02:30:00Z,17,hydro,0
2026-07-26T02:30:00Z,17,imports,0
2026-07-26T02:30:00Z,17,nuclear,10.2
2026-07-26T02:30:00Z,17,other,0
2026-07-26T02:30:00Z,17,solar,0
2026-07-26T02:30:00Z,17,wind,68.5
2026-07-26T02:30:00Z,18,biomass,6.8
2026-07-26T02:30:00Z,18,coal,0
2026-07-26T02:30:00Z,18,gas,12.4
2026-07-26T02:30:00Z,18,hydro,1.4
2026-07-26T02:30:00Z,18,imports,19.6
2026-07-26T02:30:00Z,18,nuclear,14.1
2026-07-26T02:30:00Z,18,other,2
2026-07-26T02:30:00Z,18,solar,0
2026-07-26T02:30:00Z,18,wind,43.6
2026-07-26T03:00:00Z,1,biomass,0
2026-07-26T03:00:00Z,1,coal,0
2026-07-26T03:00:00Z,1,gas,0
2026-07-26T03:00:00Z,1,hydro,0
2026-07-26T03:00:00Z,1,imports,0
2026-07-26T03:00:00Z,1,nuclear,0
2026-07-26T03:00:00Z,1,other,0
2026-07-26T03:00:00Z,1,solar,0
2026-07-26T03:00:00Z,1,wind,100
2026-07-26T03:00:00Z,2,biomass,1.4
2026-07-26T03:00:00Z,2,coal,0
2026-07-26T03:00:00Z,2,gas,0
2026-07-26T03:00:00Z,2,hydro,0
2026-07-26T03:00:00Z,2,imports,0
2026-07-26T03:00:00Z,2,nuclear,39.3
2026-07-26T03:00:00Z,2,other,0
2026-07-26T03:00:00Z,2,solar,0
2026-07-26T03:00:00Z,2,wind,59.3
2026-07-26T03:00:00Z,3,biomass,2.4
2026-07-26T03:00:00Z,3,coal,0
2026-07-26T03:00:00Z,3,gas,4.1
2026-07-26T03:00:00Z,3,hydro,0
2026-07-26T03:00:00Z,3,imports,2
2026-07-26T03:00:00Z,3,nuclear,39.3
2026-07-26T03:00:00Z,3,other,0
2026-07-26T03:00:00Z,3,solar,0
2026-07-26T03:00:00Z,3,wind,52.3
2026-07-26T03:00:00Z,4,biomass,16.8
2026-07-26T03:00:00Z,4,coal,0
2026-07-26T03:00:00Z,4,gas,0
2026-07-26T03:00:00Z,4,hydro,0
2026-07-26T03:00:00Z,4,imports,16.5
2026-07-26T03:00:00Z,4,nuclear,41.5
2026-07-26T03:00:00Z,4,other,0
2026-07-26T03:00:00Z,4,solar,0
2026-07-26T03:00:00Z,4,wind,25.2
2026-07-26T03:00:00Z,5,biomass,30.5
2026-07-26T03:00:00Z,5,coal,0
2026-07-26T03:00:00Z,5,gas,0.7
2026-07-26T03:00:00Z,5,hydro,0
2026-07-26T03:00:00Z,5,imports,3.7
2026-07-26T03:00:00Z,5,nuclear,10.7
2026-07-26T03:00:00Z,5,other,0
2026-07-26T03:00:00Z,5,solar,0
2026-07-26T03:00:00Z,5,wind,54.4
2026-07-26T03:00:00Z,6,biomass,0.9
2026-07-26T03:00:00Z,6,coal,0
2026-07-26T03:00:00Z,6,gas,2
2026-07-26T03:00:00Z,6,hydro,0
2026-07-26T03:00:00Z,6,imports,0.5
2026-07-26T03:00:00Z,6,nuclear,19.9
2026-07-26T03:00:00Z,6,other,0
2026-07-26T03:00:00Z,6,solar,0
2026-07-26T03:00:00Z,6,wind,76.7
2026-07-26T03:00:00Z,7,biomass,0
2026-07-26T03:00:00Z,7,coal,0
2026-07-26T03:00:00Z,7,gas,58
2026-07-26T03:00:00Z,7,hydro,0
2026-07-26T03:00:00Z,7,imports,0
2026-07-26T03:00:00Z,7,nuclear,0
2026-07-26T03:00:00Z,7,other,0
2026-07-26T03:00:00Z,7,solar,0
2026-07-26T03:00:00Z,7,wind,42
2026-07-26T03:00:00Z,8,biomass,3.3
2026-07-26T03:00:00Z,8,coal,0
2026-07-26T03:00:00Z,8,gas,5.8
2026-07-26T03:00:00Z,8,hydro,0
2026-07-26T03:00:00Z,8,imports,1.3
2026-07-26T03:00:00Z,8,nuclear,26.5
2026-07-26T03:00:00Z,8,other,0
2026-07-26T03:00:00Z,8,solar,0
2026-07-26T03:00:00Z,8,wind,63
2026-07-26T03:00:00Z,9,biomass,22.5
2026-07-26T03:00:00Z,9,coal,0
2026-07-26T03:00:00Z,9,gas,7.6
2026-07-26T03:00:00Z,9,hydro,0
2026-07-26T03:00:00Z,9,imports,2.7
2026-07-26T03:00:00Z,9,nuclear,7.8
2026-07-26T03:00:00Z,9,other,0
2026-07-26T03:00:00Z,9,solar,0
2026-07-26T03:00:00Z,9,wind,59.4
2026-07-26T03:00:00Z,10,biomass,8.4
2026-07-26T03:00:00Z,10,coal,0
2026-07-26T03:00:00Z,10,gas,12.8
2026-07-26T03:00:00Z,10,hydro,0.1
2026-07-26T03:00:00Z,10,imports,11.8
2026-07-26T03:00:00Z,10,nuclear,2.6
2026-07-26T03:00:00Z,10,other,0
2026-07-26T03:00:00Z,10,solar,0
2026-07-26T03:00:00Z,10,wind,64.3
2026-07-26T03:00:00Z,11,biomass,0
2026-07-26T03:00:00Z,11,coal,0
2026-07-26T03:00:00Z,11,gas,71.8
2026-07-26T03:00:00Z,11,hydro,0
2026-07-26T03:00:00Z,11,imports,0
2026-07-26T03:00:00Z,11,nuclear,0
2026-07-26T03:00:00Z,11,other,0
2026-07-26T03:00:00Z,11,solar,0
2026-07-26T03:00:00Z,11,wind,28.2
2026-07-26T03:00:00Z,12,biomass,4.1
2026-07-26T03:00:00Z,12,coal,0
2026-07-26T03:00:00Z,12,gas,29.3
2026-07-26T03:00:00Z,12,hydro,0.1
2026-07-26T03:00:00Z,12,imports,45.1
2026-07-26T03:00:00Z,12,nuclear,2.5
2026-07-26T03:00:00Z,12,other,0
2026-07-26T03:00:00Z,12,solar,0
2026-07-26T03:00:00Z,12,wind,19.1
2026-07-26T03:00:00Z,13,biomass,2.2
2026-07-26T03:00:00Z,13,coal,0
2026-07-26T03:00:00Z,13,gas,15.9
2026-07-26T03:00:00Z,13,hydro,0.4
2026-07-26T03:00:00Z,13,imports,56.1
2026-07-26T03:00:00Z,13,nuclear,0.8
2026-07-26T03:00:00Z,13,other,0
2026-07-26T03:00:00Z,13,solar,0
2026-07-26T03:00:00Z,13,wind,24.6
2026-07-26T03:00:00Z,14,biomass,0
2026-07-26T03:00:00Z,14,coal,0
2026-07-26T03:00:00Z,14,gas,13.4
2026-07-26T03:00:00Z,14,hydro,0.5
2026-07-26T03:00:00Z,14,imports,71.4
2026-07-26T03:00:00Z,14,nuclear,0
2026-07-26T03:00:00Z,14,other,0
2026-07-26T03:00:00Z,14,solar,0
2026-07-26T03:00:00Z,14,wind,14.7
2026-07-26T03:00:00Z,15,biomass,8.8
2026-07-26T03:00:00Z,15,coal,0
2026-07-26T03:00:00Z,15,gas,13
2026-07-26T03:00:00Z,15,hydro,0.1
2026-07-26T03:00:00Z,15,imports,17.4
2026-07-26T03:00:00Z,15,nuclear,14.5
2026-07-26T03:00:00Z,15,other,0
2026-07-26T03:00:00Z,15,solar,0
2026-07-26T03:00:00Z,15,wind,46.3
2026-07-26T03:00:00Z,16,biomass,1.7
2026-07-26T03:00:00Z,16,coal,0
2026-07-26T03:00:00Z,16,gas,0
2026-07-26T03:00:00Z,16,hydro,0
2026-07-26T03:00:00Z,16,imports,0
2026-07-26T03:00:00Z,16,nuclear,39.3
2026-07-26T03:00:00Z,16,other,0
2026-07-26T03:00:00Z,16,solar,0
2026-07-26T03:00:00Z,16,wind,59.1
2026-07-26T03:00:00Z,17,biomass,0.5
2026-07-26T03:00:00Z,17,coal,0
2026-07-26T03:00:00Z,17,gas,19.7
2026-07-26T03:00:00Z,17,hydro,0
2026-07-26T03:00:00Z,17,imports,0
2026-07-26T03:00:00Z,17,nuclear,10.3
2026-07-26T03:00:00Z,17,other,0
2026-07-26T03:00:00Z,17,solar,0
2026-07-26T03:00:00Z,17,wind,69.5
2026-07-26T03:00:00Z,18,biomass,7.4
2026-07-26T03:00:00Z,18,coal,0
2026-07-26T03:00:00Z,18,gas,12.2
2026-07-26T03:00:00Z,18,hydro,1.2
2026-07-26T03:00:00Z,18,imports,19.1
2026-07-26T03:00:00Z,18,nuclear,13.9
2026-07-26T03:00:00Z,18,other,1.3
2026-07-26T03:00:00Z,18,solar,0
2026-07-26T03:00:00Z,18,wind,44.9
2026-07-26T03:30:00Z,1,biomass,0
2026-07-26T03:30:00Z,1,coal,0
2026-07-26T03:30:00Z,1,gas,0
2026-07-26T03:30:00Z,1,hydro,0
2026-07-26T03:30:00Z,1,imports,0
2026-07-26T03:30:00Z,1,nuclear,0
2026-07-26T03:30:00Z,1,other,0
2026-07-26T03:30:00Z,1,solar,0
2026-07-26T03:30:00Z,1,wind,100
2026-07-26T03:30:00Z,2,biomass,1.2
2026-07-26T03:30:00Z,2,coal,0
2026-07-26T03:30:00Z,2,gas,0
2026-07-26T03:30:00Z,2,hydro,0
2026-07-26T03:30:00Z,2,imports,0
2026-07-26T03:30:00Z,2,nuclear,40.8
2026-07-26T03:30:00Z,2,other,0
2026-07-26T03:30:00Z,2,solar,0
2026-07-26T03:30:00Z,2,wind,58
2026-07-26T03:30:00Z,3,biomass,1.9
2026-07-26T03:30:00Z,3,coal,0
2026-07-26T03:30:00Z,3,gas,4.4
2026-07-26T03:30:00Z,3,hydro,0
2026-07-26T03:30:00Z,3,imports,0
2026-07-26T03:30:00Z,3,nuclear,38.5
2026-07-26T03:30:00Z,3,other,0
2026-07-26T03:30:00Z,3,solar,0
2026-07-26T03:30:00Z,3,wind,55.3
2026-07-26T03:30:00Z,4,biomass,18.9
2026-07-26T03:30:00Z,4,coal,0
2026-07-26T03:30:00Z,4,gas,0
2026-07-26T03:30:00Z,4,hydro,0
2026-07-26T03:30:00Z,4,imports,0
2026-07-26T03:30:00Z,4,nuclear,46.9
2026-07-26T03:30:00Z,4,other,0
2026-07-26T03:30:00Z,4,solar,0
2026-07-26T03:30:00Z,4,wind,34.2
2026-07-26T03:30:00Z,5,biomass,27.5
2026-07-26T03:30:00Z,5,coal,0
2026-07-26T03:30:00Z,5,gas,0.3
2026-07-26T03:30:00Z,5,hydro,0
2026-07-26T03:30:00Z,5,imports,0
2026-07-26T03:30:00Z,5,nuclear,9.5
2026-07-26T03:30:00Z,5,other,0
2026-07-26T03:30:00Z,5,solar,0
2026-07-26T03:30:00Z,5,wind,62.7
2026-07-26T03:30:00Z,6,biomass,0.8
2026-07-26T03:30:00Z,6,coal,0
2026-07-26T03:30:00Z,6,gas,1.5
2026-07-26T03:30:00Z,6,hydro,0
2026-07-26T03:30:00Z,6,imports,0
2026-07-26T03:30:00Z,6,nuclear,18.9
2026-07-26T03:30:00Z,6,other,0
2026-07-26T03:30:00Z,6,solar,0
2026-07-26T03:30:00Z,6,wind,78.8
2026-07-26T03:30:00Z,7,biomass,0
2026-07-26T03:30:00Z,7,coal,0
2026-07-26T03:30:00Z,7,gas,61.8
2026-07-26T03:30:00Z,7,hydro,0
2026-07-26T03:30:00Z,7,imports,0
2026-07-26T03:30:00Z,7,nuclear,0
2026-07-26T03:30:00Z,7,other,0
2026-07-26T03:30:00Z,7,solar,0
2026-07-26T03:30:00Z,7,wind,38.2
2026-07-26T03:30:00Z,8,biomass,3.2
2026-07-26T03:30:00Z,8,coal,0
2026-07-26T03:30:00Z,8,gas,6.6
2026-07-26T03:30:00Z,8,hydro,0
2026-07-26T03:30:00Z,8,imports,0
2026-07-26T03:30:00Z,8,nuclear,25.1
2026-07-26T03:30:00Z,8,other,0
2026-07-26T03:30:00Z,8,solar,0
2026-07-26T03:30:00Z,8,wind,65
2026-07-26T03:30:00Z,9,biomass,19.3
2026-07-26T03:30:00Z,9,coal,0
2026-07-26T03:30:00Z,9,gas,7.1
2026-07-26T03:30:00Z,9,hydro,0
2026-07-26T03:30:00Z,9,imports,0
2026-07-26T03:30:00Z,9,nuclear,6.8
2026-07-26T03:30:00Z,9,other,0
2026-07-26T03:30:00Z,9,solar,0
2026-07-26T03:30:00Z,9,wind,66.8
2026-07-26T03:30:00Z,10,biomass,5.4
2026-07-26T03:30:00Z,10,coal,0
2026-07-26T03:30:00Z,10,gas,12.1
2026-07-26T03:30:00Z,10,hydro,0.1
2026-07-26T03:30:00Z,10,imports,12.8
2026-07-26T03:30:00Z,10,nuclear,1.8
2026-07-26T03:30:00Z,10,other,0
2026-07-26T03:30:00Z,10,solar,0
2026-07-26T03:30:00Z,10,wind,67.8
2026-07-26T03:30:00Z,11,biomass,0
2026-07-26T03:30:00Z,11,coal,0
2026-07-26T03:30:00Z,11,gas,71.4
2026-07-26T03:30:00Z,11,hydro,0
2026-07-26T03:30:00Z,11,imports,0
2026-07-26T03:30:00Z,11,nuclear,0
2026-07-26T03:30:00Z,11,other,0
2026-07-26T03:30:00Z,11,solar,0
2026-07-26T03:30:00Z,11,wind,28.6
2026-07-26T03:30:00Z,12,biomass,2.9
2026-07-26T03:30:00Z,12,coal,0
2026-07-26T03:30:00Z,12,gas,29.5
2026-07-26T03:30:00Z,12,hydro,0.1
2026-07-26T03:30:00Z,12,imports,49.8
2026-07-26T03:30:00Z,12,nuclear,1.9
2026-07-26T03:30:00Z,12,other,0
2026-07-26T03:30:00Z,12,solar,0
2026-07-26T03:30:00Z,12,wind,15.7
2026-07-26T03:30:00Z,13,biomass,1.3
2026-07-26T03:30:00Z,13,coal,0
2026-07-26T03:30:00Z,13,gas,12.9
2026-07-26T03:30:00Z,13,hydro,0.3
2026-07-26T03:30:00Z,13,imports,60.8
2026-07-26T03:30:00Z,13,nuclear,0.6
2026-07-26T03:30:00Z,13,other,0
2026-07-26T03:30:00Z,13,solar,0
2026-07-26T03:30:00Z,13,wind,24.1
2026-07-26T03:30:00Z,14,biomass,0
2026-07-26T03:30:00Z,14,coal,0
2026-07-26T03:30:00Z,14,gas,10.2
2026-07-26T03:30:00Z,14,hydro,0.4
2026-07-26T03:30:00Z,14,imports,74.6
2026-07-26T03:30:00Z,14,nuclear,0
2026-07-26T03:30:00Z,14,other,0
2026-07-26T03:30:00Z,14,solar,0
2026-07-26T03:30:00Z,14,wind,14.8
2026-07-26T03:30:00Z,15,biomass,7.7
2026-07-26T03:30:00Z,15,coal,0
2026-07-26T03:30:00Z,15,gas,12.8
2026-07-26T03:30:00Z,15,hydro,0.1
2026-07-26T03:30:00Z,15,imports,16.3
2026-07-26T03:30:00Z,15,nuclear,14
2026-07-26T03:30:00Z,15,other,0
2026-07-26T03:30:00Z,15,solar,0
2026-07-26T03:30:00Z,15,wind,49.1
2026-07-26T03:30:00Z,16,biomass,1.3
2026-07-26T03:30:00Z,16,coal,0
2026-07-26T03:30:00Z,16,gas,0
2026-07-26T03:30:00Z,16,hydro,0
2026-07-26T03:30:00Z,16,imports,0
2026-07-26T03:30:00Z,16,nuclear,37.7
2026-07-26T03:30:00Z,16,other,0
2026-07-26T03:30:00Z,16,solar,0
2026-07-26T03:30:00Z,16,wind,61.1
2026-07-26T03:30:00Z,17,biomass,0.4
2026-07-26T03:30:00Z,17,coal,0
2026-07-26T03:30:00Z,17,gas,21.9
2026-07-26T03:30:00Z,17,hydro,0
2026-07-26T03:30:00Z,17,imports,0
2026-07-26T03:30:00Z,17,nuclear,10
2026-07-26T03:30:00Z,17,other,0
2026-07-26T03:30:00Z,17,solar,0
2026-07-26T03:30:00Z,17,wind,67.8
2026-07-26T03:30:00Z,18,biomass,6.4
2026-07-26T03:30:00Z,18,coal,0
2026-07-26T03:30:00Z,18,gas,12
2026-07-26T03:30:00Z,18,hydro,1.1
2026-07-26T03:30:00Z,18,imports,18.3
2026-07-26T03:30:00Z,18,nuclear,13.6
2026-07-26T03:30:00Z,18,other,1.5
2026-07-26T03:30:00Z,18,solar,0
2026-07-26T03:30:00Z,18,wind,47.1
2026-07-26T04:00:00Z,1,biomass,0
2026-07-26T04:00:00Z,1,coal,0
2026-07-26T04:00:00Z,1,gas,0
2026-07-26T04:00:00Z,1,hydro,0
2026-07-26T04:00:00Z,1,imports,0
2026-07-26T04:00:00Z,1,nuclear,0
2026-07-26T04:00:00Z,1,other,0
2026-07-26T04:00:00Z,1,solar,0.2
2026-07-26T04:00:00Z,1,wind,99.8
2026-07-26T04:00:00Z,2,biomass,1.1
2026-07-26T04:00:00Z,2,coal,0
2026-07-26T04:00:00Z,2,gas,0
2026-07-26T04:00:00Z,2,hydro,0
2026-07-26T04:00:00Z,2,imports,0
2026-07-26T04:00:00Z,2,nuclear,41.8
2026-07-26T04:00:00Z,2,other,0
2026-07-26T04:00:00Z,2,solar,0.1
2026-07-26T04:00:00Z,2,wind,57.1
2026-07-26T04:00:00Z,3,biomass,1.8
2026-07-26T04:00:00Z,3,coal,0
2026-07-26T04:00:00Z,3,gas,4.6
2026-07-26T04:00:00Z,3,hydro,0
2026-07-26T04:00:00Z,3,imports,0
2026-07-26T04:00:00Z,3,nuclear,37.3
2026-07-26T04:00:00Z,3,other,0
2026-07-26T04:00:00Z,3,solar,0.1
2026-07-26T04:00:00Z,3,wind,56.2
2026-07-26T04:00:00Z,4,biomass,17.7
2026-07-26T04:00:00Z,4,coal,0
2026-07-26T04:00:00Z,4,gas,0
2026-07-26T04:00:00Z,4,hydro,0
2026-07-26T04:00:00Z,4,imports,0
2026-07-26T04:00:00Z,4,nuclear,45.8
2026-07-26T04:00:00Z,4,other,0
2026-07-26T04:00:00Z,4,solar,0.2
2026-07-26T04:00:00Z,4,wind,36.3
2026-07-26T04:00:00Z,5,biomass,26.3
2026-07-26T04:00:00Z,5,coal,0
2026-07-26T04:00:00Z,5,gas,0.2
2026-07-26T04:00:00Z,5,hydro,0
2026-07-26T04:00:00Z,5,imports,0
2026-07-26T04:00:00Z,5,nuclear,9.2
2026-07-26T04:00:00Z,5,other,0
2026-07-26T04:00:00Z,5,solar,0.1
2026-07-26T04:00:00Z,5,wind,64.1
2026-07-26T04:00:00Z,6,biomass,0.7
2026-07-26T04:00:00Z,6,coal,0
2026-07-26T04:00:00Z,6,gas,1.7
2026-07-26T04:00:00Z,6,hydro,0
2026-07-26T04:00:00Z,6,imports,0
2026-07-26T04:00:00Z,6,nuclear,18.3
2026-07-26T04:00:00Z,6,other,0
2026-07-26T04:00:00Z,6,solar,0.2
2026-07-26T04:00:00Z,6,wind,79
2026-07-26T04:00:00Z,7,biomass,0
2026-07-26T04:00:00Z,7,coal,0
2026-07-26T04:00:00Z,7,gas,59.8
2026-07-26T04:00:00Z,7,hydro,0
2026-07-26T04:00:00Z,7,imports,0
2026-07-26T04:00:00Z,7,nuclear,0
2026-07-26T04:00:00Z,7,other,0
2026-07-26T04:00:00Z,7,solar,0.3
2026-07-26T04:00:00Z,7,wind,39.9
2026-07-26T04:00:00Z,8,biomass,3.4
2026-07-26T04:00:00Z,8,coal,0
2026-07-26T04:00:00Z,8,gas,5.4
2026-07-26T04:00:00Z,8,hydro,0
2026-07-26T04:00:00Z,8,imports,0
2026-07-26T04:00:00Z,8,nuclear,24.3
2026-07-26T04:00:00Z,8,other,0
2026-07-26T04:00:00Z,8,solar,0.3
2026-07-26T04:00:00Z,8,wind,66.5
2026-07-26T04:00:00Z,9,biomass,18
2026-07-26T04:00:00Z,9,coal,0
2026-07-26T04:00:00Z,9,gas,8.2
2026-07-26T04:00:00Z,9,hydro,0
2026-07-26T04:00:00Z,9,imports,0
2026-07-26T04:00:00Z,9,nuclear,6.4
2026-07-26T04:00:00Z,9,other,0
2026-07-26T04:00:00Z,9,solar,0.4
2026-07-26T04:00:00Z,9,wind,67
2026-07-26T04:00:00Z,10,biomass,4.6
2026-07-26T04:00:00Z,10,coal,0
2026-07-26T04:00:00Z,10,gas,10.9
2026-07-26T04:00:00Z,10,hydro,0.1
2026-07-26T04:00:00Z,10,imports,11.1
2026-07-26T04:00:00Z,10,nuclear,1.6
2026-07-26T04:00:00Z,10,other,0
2026-07-26T04:00:00Z,10,solar,0.7
2026-07-26T04:00:00Z,10,wind,71.2
2026-07-26T04:00:00Z,11,biomass,0
2026-07-26T04:00:00Z,11,coal,0
2026-07-26T04:00:00Z,11,gas,71.6
2026-07-26T04:00:00Z,11,hydro,0
2026-07-26T04:00:00Z,11,imports,0
2026-07-26T04:00:00Z,11,nuclear,0
2026-07-26T04:00:00Z,11,other,0
2026-07-26T04:00:00Z,11,solar,0.4
2026-07-26T04:00:00Z,11,wind,28
2026-07-26T04:00:00Z,12,biomass,3
2026-07-26T04:00:00Z,12,coal,0
2026-07-26T04:00:00Z,12,gas,28.4
2026-07-26T04:00:00Z,12,hydro,0.1
2026-07-26T04:00:00Z,12,imports,48.8
2026-07-26T04:00:00Z,12,nuclear,2.1
2026-07-26T04:00:00Z,12,other,0
2026-07-26T04:00:00Z,12,solar,0.6
2026-07-26T04:00:00Z,12,wind,17.1
2026-07-26T04:00:00Z,13,biomass,1.3
2026-07-26T04:00:00Z,13,coal,0
2026-07-26T04:00:00Z,13,gas,12.4
2026-07-26T04:00:00Z,13,hydro,0.3
2026-07-26T04:00:00Z,13,imports,57.9
2026-07-26T04:00:00Z,13,nuclear,0.6
2026-07-26T04:00:00Z,13,other,0
2026-07-26T04:00:00Z,13,solar,0.3
2026-07-26T04:00:00Z,13,wind,27.2
2026-07-26T04:00:00Z,14,biomass,0
2026-07-26T04:00:00Z,14,coal,0
2026-07-26T04:00:00Z,14,gas,10.2
2026-07-26T04:00:00Z,14,hydro,0.5
2026-07-26T04:00:00Z,14,imports,73.8
2026-07-26T04:00:00Z,14,nuclear,0
2026-07-26T04:00:00Z,14,other,0
2026-07-26T04:00:00Z,14,solar,0.2
2026-07-26T04:00:00Z,14,wind,15.3
2026-07-26T04:00:00Z,15,biomass,7.2
2026-07-26T04:00:00Z,15,coal,0
2026-07-26T04:00:00Z,15,gas,12.4
2026-07-26T04:00:00Z,15,hydro,0.1
2026-07-26T04:00:00Z,15,imports,15.9
2026-07-26T04:00:00Z,15,nuclear,13.6
2026-07-26T04:00:00Z,15,other,0
2026-07-26T04:00:00Z,15,solar,0.4
2026-07-26T04:00:00Z,15,wind,50.5
2026-07-26T04:00:00Z,16,biomass,1.4
2026-07-26T04:00:00Z,16,coal,0
2026-07-26T04:00:00Z,16,gas,0
2026-07-26T04:00:00Z,16,hydro,0
2026-07-26T04:00:00Z,16,imports,0
2026-07-26T04:00:00Z,16,nuclear,35.6
2026-07-26T04:00:00Z,16,other,0
2026-07-26T04:00:00Z,16,solar,0.1
2026-07-26T04:00:00Z,16,wind,62.9
2026-07-26T04:00:00Z,17,biomass,0.4
2026-07-26T04:00:00Z,17,coal,0
2026-07-26T04:00:00Z,17,gas,20.6
2026-07-26T04:00:00Z,17,hydro,0
2026-07-26T04:00:00Z,17,imports,0
2026-07-26T04:00:00Z,17,nuclear,10
2026-07-26T04:00:00Z,17,other,0
2026-07-26T04:00:00Z,17,solar,0.2
2026-07-26T04:00:00Z,17,wind,68.8
2026-07-26T04:00:00Z,18,biomass,6.1
2026-07-26T04:00:00Z,18,coal,0
2026-07-26T04:00:00Z,18,gas,11.6
2026-07-26T04:00:00Z,18,hydro,1.1
2026-07-26T04:00:00Z,18,imports,17.6
2026-07-26T04:00:00Z,18,nuclear,13.2
2026-07-26T04:00:00Z,18,other,1.8
2026-07-26T04:00:00Z,18,solar,0.3
2026-07-26T04:00:00Z,18,wind,48.4
2026-07-26T04:30:00Z,1,biomass,0
2026-07-26T04:30:00Z,1,coal,0
2026-07-26T04:30:00Z,1,gas,0
2026-07-26T04:30:00Z,1,hydro,0
2026-07-26T04:30:00Z,1,imports,0
2026-07-26T04:30:00Z,1,nuclear,0
2026-07-26T04:30:00Z,1,other,0
2026-07-26T04:30:00Z,1,solar,0.4
2026-07-26T04:30:00Z,1,wind,99.6
2026-07-26T04:30:00Z,2,biomass,1.4
2026-07-26T04:30:00Z,2,coal,0
2026-07-26T04:30:00Z,2,gas,0
